name,producer,href,description
Lovely Lemon,1,https://www.simonlevelt.nl/lovely-lemon,Biologische thee is de basis voor deze zonnige thee met verschillende zacht frisse citrussmaken.
English Breakfast - 20 builen,1,https://www.simonlevelt.nl/english-breakfast-20-builen,Een sterke zwarte thee met rijk aroma. Dé thee om te drinken bij een traditioneel Engels ontbijt.
Smokey Himalaya,1,https://www.simonlevelt.nl/smokey-himalaya,Darjeelingmelange en een vleugje Lapsang. Bloemig en subtiel rokerig.
Weet je het nog even niet? Doe de thee keuzehulp,1,https://www.simonlevelt.nl/keuzehulp-thee,
Earl Green - 20 builen,1,https://www.simonlevelt.nl/earl-green-20-builen,Groene thee uit India met het beroemde Earl Grey bergamot aroma voor een frisse smaak.
Sweet Orange,1,https://www.simonlevelt.nl/sweet-orange,Geurige thee met een fris zoete sinaasappelsmaak.
Hemels Fruit,1,https://www.simonlevelt.nl/hemels-fruit,Fruitmelange met frisse appelstukjes en zoete framboos. Een klein stukje hemel op aarde!
Spice Orange,1,https://www.simonlevelt.nl/spice-orange,Theemelange met frisse sinaasappel en specerijen met een pepertje.
Milde Ontbijt Melange,1,https://www.simonlevelt.nl/milde-ontbijt-melange,Begin je dag relaxt met deze milde en geurige zwarte thee. Dat is lekker wakker worden!
Rooibos Original - 20 builen,1,https://www.simonlevelt.nl/rooibos-original-20-builen,"Een geurige, roodzoete rooibosthee uit Zuid-Afrika."
Ginger & Carrot,1,https://www.simonlevelt.nl/ginger-carrot,"Houd je van kleur én van lekkere kruidenthee? Probeer dan de biologische Ginger & Carrot kruidenmelange. Zoet, aards en fris prikkelend van smaak, en kleurrijk om te zien."
Oostfriese Melange,1,https://www.simonlevelt.nl/oostfriese-melange,Voor de liefhebber van zeer krachtige en donkere thee. Wordt traditioneel met kandij en een scheutje room gedronken.
Groeten uit...,1,https://www.simonlevelt.nl/groeten-uit...,"Een geurige, volle thee thee gemelangeerd volgens geheim recept."
Milky Oolong,1,https://www.simonlevelt.nl/milky-oolong,Licht geoxideerde Oolong thee uit de Fujian provincie in China gecombineerd met de zachte zoete smaak van gecondenseerde melk en perzik.
Earl Grey - 20 builen,1,https://www.simonlevelt.nl/earl-grey-20-builen,Klassieke zwarte thee uit India met bergamotaroma voor een verfrissende smaak en een hint van citrus.
Afternoon Melange,1,https://www.simonlevelt.nl/afternoon-melange,"Dé oppepper voor je middagdip! Een krachtige, frisse melange van Ceylon, Darjeeling en Assam."
Jasmin Green Premium Organic Tea - 90g losse thee,1,https://www.simonlevelt.nl/jasmin-green-premium-organic-tea-90g-losse-thee,Streel je smaakpapillen met deze zacht zoete jasmijnthee uit China. Het kleine bittertje in de afdronk is een subtiele finishing touch die deze biologische thee nog lekkerder maakt.
Blackwood Orange Pekoe,1,https://www.simonlevelt.nl/blackwood-orange-pekoe,Blackwood Orange Pekoe uit de Uva Highlands in Ceylon is een kleinbladige thee met een volle en ronde smaak.
Rooibos Kaneel,1,https://www.simonlevelt.nl/rooibos-kaneel,Heerlijke combinatie van rooibos met kruidige kaneelstukjes.
Kukicha Groen,1,https://www.simonlevelt.nl/kukicha-groen,"Groene thee gemaakt van twijgjes, steeltjes en nerven van het theeblad. De smaak is zacht en mild."
Haardvuur melange,1,https://www.simonlevelt.nl/haardvuur-melange,"Een verwarmende melange van rooibos, fruit en kruiden met een lekker zoete smaak. Bevat onder andere stukjes appel, hibiscus, rozenbottel, kaneel en amandel, maar geen cafeïne of theïne!"
Weet je het nog even niet? Doe de thee keuzehulp,1,https://www.simonlevelt.nl/keuzehulp-thee,
Voor Mijn Liefste,1,https://www.simonlevelt.nl/voor-mijn-liefste,Een knuffel in de vorm van een zoete en verfrissende zwarte thee.
Charaideo BOP,1,https://www.simonlevelt.nl/charaideo-bop,"Een krachtige zwarte thee, met een zoete ondertoon en een licht droge afdronk. Als je graag thee met melk drinkt, zal je deze Broken Orange Pekoe uit Assam zeker waarderen!"
Lemon Myrtle Green,1,https://www.simonlevelt.nl/lemon-myrtle-green,"Blad van de Myrtle tree, gecombineerd met kruidige, groene thee. Fris en geurig."
Pure White - 20 builen,1,https://www.simonlevelt.nl/pure-white-20-builen,"Delicate en zuivere thee van het jongste blad. Licht van kleur, zachtzoete smaak en met een verfijnde geur."
Ceylon Original Premium Organic Tea - 90 gram...,1,https://www.simonlevelt.nl/ceylon-original-premium-organic-tea-90-gram-losse-thee,"De klassieker onder de theeën: Ceylon Original. Deze biologische zwarte thee komt uit de hooglanden van Sri Lanka en heeft een stevig aroma. Heerlijk bij het ontbijt, maar ook laat in de middag!"
Grand Pouchong Oolong,1,https://www.simonlevelt.nl/grand-pouchong-oolong,"De thee smaakt rond en heeft een iets zoete, haast orchidee-achtige geur."
Ti Kuan Yin,1,https://www.simonlevelt.nl/ti-kuan-yin,"Een oolong thee voor fijnproevers. De karakteristieke notige smaak van oolong is in deze biologische thee subtiel aanwezig, en je kunt ook de zacht zoete tonen van abrikoos en perzik proeven."
Nuwara Eliya,1,https://www.simonlevelt.nl/nuwara-eliya,Hooggegroeide thee uit Ceylon. Fris en geurig.
Keemun Congou,1,https://www.simonlevelt.nl/keemun-congou,Volle thee met een zoet aroma. Keemun is waarschijnlijk een van de bekendste theesoorten uit China.
Darjeeling Finest - 20 builen,1,https://www.simonlevelt.nl/darjeeling-finest-20-builen,Een frisse thee uit Darjeeling - India met een vol en krachtig aroma.
Gunpowder Zhu Cha,1,https://www.simonlevelt.nl/gunpowder-zhu-cha,"Zhu Cha betekent letterlijk parelthee, en als je deze premium kwaliteit gunpowder thee ziet, begrijp je waarom hij die naam heeft. Hij smaakt vol en licht rokerig, en een tikje kruidig."
Proefpakket Puur Groen,1,https://www.simonlevelt.nl/proefpakket-puur-groen,"Ga op ontdekkingstocht in de wereld van pure groene thee. Proef hoe divers groene thee kan zijn met dit Proefpakket Puur Groen. Vier pure groene theesoorten uit China, Indonesië en Darjeeling - India, inclusief Simon Lévelt papieren theefilters."
Jangwon Groen,1,https://www.simonlevelt.nl/jangwon-groen,Zoet romige groene thee met een licht bittere smaak van andijvie en een hint van kastanje.
Venkelzaad,1,https://www.simonlevelt.nl/venkelzaad,"Geurige, zoete drank. Niet alleen lekker om te drinken, maar ook heerlijk om mee te koken."
Rozenbottelthee,1,https://www.simonlevelt.nl/rozenbottelthee,"Frisse, kruidige rozenbottel met een aangename zoete smaak."
Sencha Finest Premium Organic Tea - 90g losse thee,1,https://www.simonlevelt.nl/sencha-finest-premium-organic-tea-90g-losse-thee,"Deze krachtige, biologische groene thee heeft een verfijnd en fris aroma en natuurlijk het karakteristieke uiterlijk van Sencha thee – de naaldvorm die ontstaat door herhaaldelijk rollen en pletten."
Proefpakket Kruiden,1,https://www.simonlevelt.nl/proefpakket-kruiden,"Laat je verrassen door de vele smaakvariaties van kruidenthee. Ontdek in dit Proefpakket Kruiden vier lekkere kruidenmelanges met onder andere gember, kamille, yogi en citroen, inclusief Simon Lévelt papieren theefilters."
Weet je het nog even niet? Doe de thee keuzehulp,1,https://www.simonlevelt.nl/keuzehulp-thee,
Tippy Orange Pekoe,1,https://www.simonlevelt.nl/tippy-orange-pekoe,Uitzonderlijk mooi blad dat gerold is. Thee met veel tip. Vol en krachtig.
Yunnan Golden Tips,1,https://www.simonlevelt.nl/yunnan-golden-tips,"De vele ""gouden"" tips geven deze thee zijn naam en zorgen voor een gouden glans. De thee is zoetig en heeft een intens en haast fluwelig aroma."
Oolong Finest - 20 builen,1,https://www.simonlevelt.nl/oolong-finest-20-builen,"Prachtige volle, zoete oolong thee. Deze oolong is mooi in balans, mild en soepel met een licht notige, houtige smaak en een hint van laurier."
Ambootia Herfstpluk,1,https://www.simonlevelt.nl/ambootia-herfstpluk,"Zacht en vol. Een mooi uitgebalanceerd smakende Darjeeling uit de herfstpluk. Mild, soepel en gemakkelijk te drinken."
Yunnan Silver Dragon,1,https://www.simonlevelt.nl/yunnan-silver-dragon,"Groot, mooi regelmatig gerold theeblad met zilveren tips. De Silver Dragon is een krachtige groene thee met een volle, lichtkruidige smaak."
Earl Grey Original Premium Organic Tea - 90...,1,https://www.simonlevelt.nl/earl-grey-original-premium-organic-tea-90-gram-losse-thee,Fans van klassieke Earl Grey thee kunnen hun hart ophalen met onze Premium Organic Earl Grey Original. Earl Grey zoals hij hoort te smaken: krachtige zwarte thee met frisse bergamot!
Da Hong Pao oolong,1,https://www.simonlevelt.nl/da-hong-pao-oolong,"Een Chinese Oolong met een uitgebalanceerde zoete, licht geroosterde smaak, waarbij tonen van zoethout en noten naar voren komen."
Jangwon Oolong,1,https://www.simonlevelt.nl/jangwon-oolong,Geurige thee met een volzoete smaak en een sterk notig aroma met tonen van stro en tabak.
Matcha Kirishima Okumidori - 30 gram,1,https://www.simonlevelt.nl/matcha-kirishima-okumidori-30-gram,"Zachte matcha van topkwaliteit. Complex zoet-romig aroma van cacao, boterbonen en bladspinazie. Bittere tonen zijn afgevlakt, een zoete, hartige smaak (umami) komt naar voren."
Darjeeling Finest Premium Organic Tea - 90 gram...,1,https://www.simonlevelt.nl/darjeeling-finest-premium-organic-tea-90-gram-losse-thee,"Een lichtzoete, geurige biologische thee uit Darjeeling, de champagnestreek onder de theegebieden. Gemaakt van de mooiste kwaliteit theeblaadjes, en dat proef je!"
Lemongrass Green Premium Organic Tea - 90g...,1,https://www.simonlevelt.nl/lemongrass-green-premium-organic-tea-90g-losse-thee,"Een mooie kwaliteit biologische groene thee, vermengd met verkwikkend citroengras. Het resultaat is een delicate en frisse thee, die je de hele dag door kunt drinken."
Bukit Sari Imperial Black,1,https://www.simonlevelt.nl/bukit-sari-imperial-black,"Ga rustig zitten voor deze fluwelige zwarte thee met een rijkdom aan smaken. Van Friszoete vijgen, rozijnen en zoethout tot bloemig rozenblad. Wat proef jij in de Bukit Sari Imperial Black?"
Turmeric Carrot - 20 builen,1,https://www.simonlevelt.nl/turmeric-carrot-20-builen,Een melange met de zoete aardse smaken van wortel gecombineerd met het kruidige van kurkuma op een basis van brandnetel.
Keijzer Parel,1,https://www.simonlevelt.nl/keijzer-parel,Deze delicate groene thee heeft een zoet en fruitig karakter van lychee en ramboetan. 5 parels in cadeauverpakking.
Ambootia Regenpluk,1,https://www.simonlevelt.nl/ambootia-regenpluk,"Deze geurige regenpluk heeft een ronde, soepele smaak met een mild karakter en kleurt bruinrood in de kop."
Maté,1,https://www.simonlevelt.nl/mate,Volksdrank uit Argentinië. Verkwikkend met zacht-bittere smaak.
Selectie 3 Theeparels in cadeauverpakking,1,https://www.simonlevelt.nl/selectie-3-theeparels-in-cadeauverpakking,Theeparels zijn een leuke toevoeging aan je theemoment. Laat je verrassen door het mooie spel in je theepot en geniet daarna van de delicate groene thee met verschillende smaken.
Weet je het nog even niet? Doe de thee keuzehulp,1,https://www.simonlevelt.nl/keuzehulp-thee,
Matcha Uji Midori 30 gram,1,https://www.simonlevelt.nl/matcha-uji-midori-30-gram,"De diepgroene, biologisch geproduceerde thee is vol en umami-rijk van smaak en heeft een goede balans tussen zoet en bitter."
Sencha Theïne-arm,1,https://www.simonlevelt.nl/sencha-theine-arm,Groene thee met een soepele en frisse smaak. Voor het decafeïneren van de thee gebruiken we de CO2-methode.
Royal Aloobari Lentepluk,1,https://www.simonlevelt.nl/royal-aloobari-lentepluk,"Deze Darjeeling thee is prima in balans: zacht, lichtzoet, aromatisch en met een mild bittere nasmaak."
Proefpakket Thee Specials,1,https://www.simonlevelt.nl/proefpakket-thee-specials,"Ga mee op reis door de wereld van thee met het Proefpakket Thee Specials. Proef onze selectie van vier pure theesoorten: zwarte thee, oolong thee, witte thee en een bijzondere groene thee. Inclusief Simon Lévelt papieren theefilters. Welke theesoort wordt jouw favoriet?"
Tonganagaon 2nd flush,1,https://www.simonlevelt.nl/tonganagaon-2nd-flush,"Een high end pure Assam thee van de Tonganagaon Tea Garden. Deze zwarte thee heeft schitterende “golden tips”, zoals die ontstaan als er in de zomer wordt geplukt."
Van Harte,1,https://www.simonlevelt.nl/van-harte,"Zwarte thee versierd met kokosschilfers, goudsbloemen en sinaasappelschillen."
Orange Pekoe Looizuurarm,1,https://www.simonlevelt.nl/orange-pekoe-looizuurarm,Orange Pekoe Looizuurarm
Matcha Garucha - 30 gram,1,https://www.simonlevelt.nl/matcha-garucha-30-gram,Deze krachtige Matcha poederthee is uitermate geschikt voor culinair gebruik.
Jasili Theebloemen,1,https://www.simonlevelt.nl/jasili-theebloemen,"Deze met de hand gebonden theebloem ontpopt zich in de theepot, een waar spektakel aan tafel!"
Sint Nicolaas Thee,1,https://www.simonlevelt.nl/sint-nicolaas-thee,"Zoetkruidige melange, ideaal voor het heerlijke avondje. Ontdek stukjes appel, abrikoos en de smaak van vanille. Gecombineerd met het kruidige van kaneel en kardemom."
Pink Grapefruit & Orange,1,https://www.simonlevelt.nl/pink-grapefruit-orange,Sprankelende fruitmelange met een intense smaak van opwekkende en sappige citrusvruchten.
Sencha Classic,1,https://www.simonlevelt.nl/sencha-classic,"Ontdek tonen van alfalfa, boterbonen, sperziebonen en artisjok. Geeft je een “vers gemaaid gras” ervaring/associatie."
Ginger & Cinnamon,1,https://www.simonlevelt.nl/ginger-cinnamon,Kruidige en verwarmende groene thee met gember en kaneel.
Vlierbes & Braam,1,https://www.simonlevelt.nl/vlierbes-braam,"Friszoete fruitthee met een volle en rijke smaak. Ontdek vlierbessen, bramen, rozijnen en frambozen. Hibiscus geeft de thee een frisse hint."
Raspberry & Rose,1,https://www.simonlevelt.nl/raspberry-rose,Heerlijke zwarte theemelange met de zoete smaak van framboos en de bloemige smaak van rozen.
Rooibos Green Raspberry Orange,1,https://www.simonlevelt.nl/rooibos-green-raspberry-orange,"Fruitige frambozen en friszoete sinaasappels, gecombineerd met groene rooibos voor positieve energie!"
Strawberry & Rose,1,https://www.simonlevelt.nl/strawberry-rose,Milde Sencha thee uit China versierd met zoete aardbeistukjes en geurige rozenblaadjes.
Weet je het nog even niet? Doe de thee keuzehulp,1,https://www.simonlevelt.nl/keuzehulp-thee,
Rooibos Sweet Sensation,1,https://www.simonlevelt.nl/rooibos-sweet-sensation,Rooibos Sweet Honey is een aan
Relax Melange,1,https://www.simonlevelt.nl/relax-melange,"Verrassende en ontspannende kruidenmix met een friszoete, dropachtige en licht spicy smaak."
Sweet Chai,1,https://www.simonlevelt.nl/sweet-chai,"Heerlijke zwarte thee uit het Zuiden van India gemixt met Chai en cacaoschillen. Geniet van een warm kruidige, heerlijke volle chocolade en amandelsmaak."
Rooibos Green Herbal Blend,1,https://www.simonlevelt.nl/rooibos-green-herbal-blend,"Op zoek naar een aangename en eigentijdse thee voor een puur, relax- en genietmoment? Kies dan voor de Rooibos Green Herbal Blend. Groene én rode rooibos zijn de basis van deze mix van rooibos en kruiden. Dit zorgt voor een licht en zachtzoet fundament met een lekkere body."
Yunnan Pu-Erh,1,https://www.simonlevelt.nl/yunnan-pu-erh,Postgefermenteerde thee uit China met een karakteristieke volzoete en aardse smaak.
Bancha Hojicha,1,https://www.simonlevelt.nl/bancha-hojicha,"Een milde en zachtzoete thee met een hint van noten, hout en caramel, die ontstaan door het roosteren."
Rozemarijn & Citroengras,1,https://www.simonlevelt.nl/rozemarijn-citroengras,Groene thee én kruidenthee in één.
Shibushi Sencha,1,https://www.simonlevelt.nl/shibushi-sencha,Volle en stevige Japanse Sencha. Lichtkruidig en volzoet.
White Moonlight bio,1,https://www.simonlevelt.nl/white-moonlight-bio,"Prachtig groot theeblad waarbij de bladknop bedekt is met witte donshaartjes. Bloemig en iets notig, licht en delicaat met zachte zoete tonen."
Pi Luo Chun,1,https://www.simonlevelt.nl/pi-luo-chun,"Geurige, milde en volle groene thee met grassige en delicaat kruidige smaaktonen."
Orange & Cinnamon,1,https://www.simonlevelt.nl/orange-cinnamon,Grootbladige witte thee met fruitige sinaasappel en verwarmende kaneel.
Otsuka Fukamushi Sencha bio,1,https://www.simonlevelt.nl/otsuka-fukamushi-sencha-bio,"Hoge kwaliteit biologische diep-gestoomde Japanse groene sencha thee met een zachte, frisse en rijke smaak."
Cherideo Purbat 1st flush,1,https://www.simonlevelt.nl/cherideo-purbat-1st-flush,"Premium thee met het typische Assam karakter: stevige body, krachtig, volzoet en met een mooie donkere koperkleur. Tel hier de onmiskenbare eigenschappen van een 1st flush bij op en je hebt een karakteristieke en frisbloemige thee."
Bukit Sari Silver Needle White,1,https://www.simonlevelt.nl/bukit-sari-silver-needle-white,"Heerlijk delicate, bloemige en lichtzoete thee op basis van de nieuwste knoppen aan de theestruik."
Pure Chamomile - 20 builen,1,https://www.simonlevelt.nl/pure-chamomile-20-builen,Een verzachtende en pure kamillethee met de aangename en karakteristieke lichtfrisse bloemige smaak van kamille.
Rooibos Original Premium Organic Tea - 110g...,1,https://www.simonlevelt.nl/rooibos-original-premium-organic-tea-110g-losse-thee,Milde en makkelijke Zuid-Afrikaanse volksdrank.
Pepermunt,1,https://www.simonlevelt.nl/pepermunt,Gedroogd pepermuntblad voor het maken van een heerlijke frisse en opwekkende kruidenthee.
Weet je het nog even niet? Doe de thee keuzehulp,1,https://www.simonlevelt.nl/keuzehulp-thee,
Proefpakket Theebuilen Groene Thee,1,https://www.simonlevelt.nl/proefpakket-theebuilen-groene-thee,"Fan van groene thee? Probeer dan eens dit proefpakket theebuilen groene thee. Drie verschillende groene theeën van uitzonderlijke kwaliteit. Een Jasmijn thee, Earl Green thee en pure groene thee. Welke wordt jouw favoriet?"
Proefpakket Theebuilen Pure Thee,1,https://www.simonlevelt.nl/proefpakket-theebuilen-pure-thee,"Ontdek de wereld van thee. Drie heerlijke, pure theeën in theebuilen van uitzonderlijke kwaliteit. Een pure groene thee, een pure witte thee en pure kamille thee. Welke wordt jouw favoriet?"
Proefpakket Theebuilen Thee Specials,1,https://www.simonlevelt.nl/proefpakket-theebuilen-thee-specials,"Drie heerlijke smaken theebuilen van uitzonderlijke kwaliteit. Een zwarte Darjeeling thee, Oolong thee en Jasmijn thee. Welke wordt jouw favoriet?"
Proefpakket Theebuilen Thee Classics,1,https://www.simonlevelt.nl/proefpakket-theebuilen-thee-classics,"Ontdek drie klassieke theesmaken van premium kwaliteit. Earl Grey thee, Rooibos thee en English Breakfast thee. Welke wordt jouw favoriet?"
Proefpakket Theebuilen Zwarte Thee,1,https://www.simonlevelt.nl/proefpakket-theebuilen-zwarte-thee,"Fan van zwarte thee? Probeer dan eens dit proefpakket theezakjes zwarte thee. Drie verschillende zwarte theeën van uitzonderlijke kwaliteit. Een Darjeeling thee, Earl Grey thee en English Breakfast thee. Welke wordt jouw favoriet?"
Oolong Finest - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/oolong-finest-6-doosjes-x-20-builen,"Zes doosjes van een prachtige volle, zoete oolong thee. Deze oolong is mooi in balans, mild en soepel met een licht notige, houtige smaak en een hint van laurier."
Turmeric Carrot - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/turmeric-carrot-6-doosjes-x-20-builen,Zes doosjes van een melange met de zoete aardse smaken van wortel gecombineerd met het kruidige van kurkuma op een basis van brandnetel.
Darjeeling Finest - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/darjeeling-finest-6-doosjes-x-20-builen,Zes doosjes van een frisse thee uit Darjeeling - India met een vol en krachtig aroma.
Earl Grey - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/earl-grey-6-doosjes-x-20-builen,Zes doosjes van een klassieke zwarte thee uit India met bergamotaroma voor een verfrissende smaak en een hint van citrus.
Pure Chamomile - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/pure-chamomile-6-doosjes-x-20-builen,Zes doosjes van een verzachtende en pure kamillethee met de aangename en karakteristieke lichtfrisse bloemige smaak van kamille.
Pure White - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/pure-white-6-doosjes-x-20-builen,"Zes doosjes van een delicate en zuivere thee van het jongste blad. Licht van kleur, zachtzoete smaak en met een verfijnde geur."
English Breakfast - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/english-breakfast-6-doosjes-x-20-builen,Zes doosjes van een sterke zwarte thee met rijk aroma. Dé thee om te drinken bij een traditioneel Engels ontbijt.
Proefpakket Thee Classics,1,https://www.simonlevelt.nl/proefpakket-thee-classics,"Ga mee op reis door de wereld van thee met het Proefpakket Thee Classics. Proef onze selectie van drie klassieke theesoorten: Earl Grey, Rooibos en Jasmijn thee. Inclusief Simon Lévelt papieren theefilters. Een leuke en makkelijke manier om kennis te maken met de wereld van thee."
Rooibos Original - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/rooibos-original-6-doosjes-x-20-builen,"Zes doosjes van een geurige, roodzoete rooibosthee uit Zuid-Afrika."
Earl Green - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/earl-green-6-doosjes-x-20-builen,Zes doosjes van een groene thee uit India met het beroemde Earl Grey bergamot aroma voor een frisse smaak.
Proefpakket Earl Grey thee,1,https://www.simonlevelt.nl/proefpakket-earl-grey-thee,"Typisch Engels, klassiek en elegant: stap in de wereld van Earl Grey. Maak met dit Proefpakket Earl Grey kennis met drie verschillende Earl Grey varianten, inclusief Simon Lévelt papieren theefilters. Welke is jouw favoriet?"
Rooibos Orange - 6 doosjes x 10 sachets,1,https://www.simonlevelt.nl/rooibos-orange-6-doosjes-x-10-sachets,"Zes doosjes met een Zuid-Afrikaanse rooibos verrijkt met de smaak van sappige sinaasappels. De thee is fris, zoet, lichtkruidig én theïnevrij. Een mooie combinatie tussen fris en zachtzoet."
Weet je het nog even niet? Doe de thee keuzehulp,1,https://www.simonlevelt.nl/keuzehulp-thee,
Proefpakket Herfstsmaken,1,https://www.simonlevelt.nl/proefpakket-herfstsmaken,Ontdek de vier theesoorten die perfect passen in het najaar met dit proefpakket herfstsmaken. Ideaal om lekker mee te nemen in een tumbler als het buiten wat kouder wordt of om binnen van te genieten!
Proefpakket Rooibos thee,1,https://www.simonlevelt.nl/proefpakket-rooibos-thee,"Ontdek de drank van de Khoi San, 'rode thee' uit Zuid Afrika. In dit Proefpakket Rooibos zitten drie rooibos theeën met fruit en kruiden. Een rooibos thee met de fruitige smaak van sinaasappel en citroen, een kruidige rooibos spicy chai en een groene rooibos thee met een zoete framboos- en sinaasappelsmaak, inclusief Simon Lévelt papieren theefilters."
Jasmin Green - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/jasmin-green-6-doosjes-x-20-builen,"Zes doosjes van een milde en verfijnde groene thee, gearomatiseerd met geurige jasmijn."
Pure Green - 6 doosjes x 20 builen,1,https://www.simonlevelt.nl/pure-green-6-doosjes-x-20-builen,Zes doosjes van een aangename en geurige groene thee uit India met de karakteristieke zacht-bitterzoete smaak.
Weet je het nog even niet? Doe de thee keuzehulp,1,https://www.simonlevelt.nl/keuzehulp-thee,
